192.168.1.160 - - [19/May/2018:21:43:24 +0800] "GET / HTTP/1.1" 404 162 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
192.168.1.160 - - [19/May/2018:21:43:24 +0800] "GET /favicon.ico HTTP/1.1" 499 0 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
192.168.1.160 - - [19/May/2018:21:43:35 +0800] "GET / HTTP/1.1" 404 162 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
192.168.1.160 - - [19/May/2018:21:43:35 +0800] "GET /favicon.ico HTTP/1.1" 499 0 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [20/May/2018:01:12:43 +0800] "GET /douban/v2/movie/top250?start=1&count=2 HTTP/1.1" 200 4763 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [20/May/2018:01:12:53 +0800] "GET /douban/v2/movie/top250?start=0&count=3 HTTP/1.1" 200 7071 "http://localhost:8888/mystudy/my-case/doubanAPI/list.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
127.0.0.1 - - [20/May/2018:01:12:53 +0800] "GET /douban/v2/movie/in_theaters?start=0&count=3 HTTP/1.1" 200 7866 "http://localhost:8888/mystudy/my-case/doubanAPI/list.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
127.0.0.1 - - [20/May/2018:01:13:02 +0800] "GET /douban/v2/movie/top250?start=0&count=3 HTTP/1.1" 200 7071 "http://localhost:8888/mystudy/my-case/doubanAPI/list.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [20/May/2018:01:13:02 +0800] "GET /douban/v2/movie/in_theaters?start=0&count=3 HTTP/1.1" 200 7866 "http://localhost:8888/mystudy/my-case/doubanAPI/list.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [20/May/2018:09:17:23 +0800] "GET /douban/v2/movie/in_theaters?start=0&count=3 HTTP/1.1" 200 7866 "http://localhost:8888/mystudy/my-case/doubanAPI/list.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [20/May/2018:09:17:23 +0800] "GET /douban/v2/movie/top250?start=0&count=3 HTTP/1.1" 200 7071 "http://localhost:8888/mystudy/my-case/doubanAPI/list.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [20/May/2018:09:18:35 +0800] "GET /douban/v2/movie/top250?start=0&count=3 HTTP/1.1" 200 7071 "http://localhost:8888/mystudy/my-case/doubanAPI/list.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [20/May/2018:09:18:35 +0800] "GET /douban/v2/movie/in_theaters?start=0&count=3 HTTP/1.1" 200 7866 "http://localhost:8888/mystudy/my-case/doubanAPI/list.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [20/May/2018:09:28:06 +0800] "GET /douban/v2/movie/top250?start=0&count=3 HTTP/1.1" 200 7071 "http://localhost:8888/mystudy/my-case/doubanAPI/list.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [20/May/2018:09:28:06 +0800] "GET /douban/v2/movie/in_theaters?start=0&count=3 HTTP/1.1" 200 7866 "http://localhost:8888/mystudy/my-case/doubanAPI/list.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [20/May/2018:09:28:37 +0800] "GET /douban/v2/movie/in_theaters?start=0&count=3 HTTP/1.1" 200 7866 "http://localhost:8888/mystudy/my-case/doubanAPI/list.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [20/May/2018:09:28:37 +0800] "GET /douban/v2/movie/top250?start=0&count=3 HTTP/1.1" 200 7071 "http://localhost:8888/mystudy/my-case/doubanAPI/list.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [20/May/2018:09:29:17 +0800] "GET /douban/v2/movie/top250?start=0&count=3 HTTP/1.1" 200 7071 "http://localhost:8888/mystudy/my-case/doubanAPI/list.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [20/May/2018:09:29:17 +0800] "GET /douban/v2/movie/in_theaters?start=0&count=3 HTTP/1.1" 200 7866 "http://localhost:8888/mystudy/my-case/doubanAPI/list.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [20/May/2018:09:39:35 +0800] "GET /douban/v2/movie/in_theaters?start=0&count=3 HTTP/1.1" 200 7866 "http://localhost:8888/mystudy/my-case/doubanAPI/list.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [20/May/2018:09:39:35 +0800] "GET /douban/v2/movie/top250?start=0&count=3 HTTP/1.1" 200 7071 "http://localhost:8888/mystudy/my-case/doubanAPI/list.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [20/May/2018:09:40:24 +0800] "GET /douban/v2/movie/in_theaters?start=0&count=3 HTTP/1.1" 200 7866 "http://localhost:8888/mystudy/my-case/doubanAPI/list.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
